id,speed
622,49.66497421
623,49.29895782
624,45.80772781
625,33.13420105
626,20.33850861
627,18.03138161
628,19.34108353
629,12.56007671
630,24.2951088
631,50.27841187
632,48.86019135
633,47.41361618
634,32.56495285
635,23.54017639
636,24.76043129
637,48.71422195
638,49.60162354
639,48.55418777
640,38.71503448
641,39.8093338
642,38.65946579
643,38.63626862
644,34.35126877
645,45.69285202
646,41.71411133
647,46.90381241
648,47.96439362
649,48.4684906
650,45.69459915
651,17.0427742
652,18.0551281
653,10.87147903
654,23.39091682
655,47.14904022
656,47.89330292
657,47.66510391
658,47.07361984
659,46.90005112
660,44.87256241
661,16.38050461
662,23.57811165
663,18.56761551
664,19.0129528
665,19.44265938
666,18.41326714
667,11.77700233
668,43.10947418
669,39.24937439
670,43.77767181
671,47.6673317
672,45.25741959
673,22.59332848
674,17.43202972
675,34.64848328
676,48.68935394
677,48.2838974
678,47.33926392
679,15.28695297
680,24.16828156
681,19.88730812
682,21.00107956
683,19.17995834
684,43.6073494
685,47.98747253
686,47.57606888
687,47.10744095
688,45.30968475
689,26.40619659
690,15.79071236
691,20.90683746
692,16.31977081
693,16.29916
694,48.8674202
695,48.25349045
696,39.97536087
697,25.16377449
698,25.27668381
699,19.40777779
700,17.63002586
701,18.34201431
702,40.9419899
703,45.73039627
704,47.42308044
705,47.89812469
706,47.06035614
707,46.07772446
708,44.33835602
709,41.20285416
710,42.02605057
711,42.03394318
712,41.83536148
713,41.69263077
714,39.02602386
715,45.22849655
716,38.01463699
717,45.22527695
718,47.71799469
719,26.52633476
720,13.0958252
721,9.820187569
722,8.776201248
723,42.5541954
724,43.56102371
725,47.28734207
726,46.92517471
727,24.73496246
728,15.35298538
729,15.65066433
730,9.685260773
731,42.65947723
732,47.11561584
733,48.13039398
734,44.24726486
735,12.4606638
736,13.67390633
737,13.37486839
738,13.67243862
739,7.750545502
740,32.47994614
741,41.88443756
742,47.72763443
743,48.3225174
744,48.16282654
745,25.371912
746,16.65006447
747,21.14232063
748,21.01264763
749,17.22077179
750,17.11556053
751,16.15828705
752,40.54047775
753,48.16414261
754,48.12722015
755,46.80627441
756,46.61492157
757,14.52304268
758,16.08657074
759,15.13502026
760,16.25730324
761,10.89135361
762,21.60930824
763,43.43610764
764,35.08924103
765,38.63062286
766,49.07254791
767,48.50163269
768,41.70266724
769,21.36971092
770,19.72605896
771,19.0011425
772,32.64052963
773,46.38888168
774,46.60313416
775,46.19365692
776,45.82239532
777,45.72356033
778,40.87773514
779,36.99930191
780,47.84810257
781,48.14369202
782,47.86151886
783,14.05052853
784,15.97332954
785,17.21653748
786,14.06187725
787,15.05449677
788,10.09895039
789,21.47393799
790,47.71295166
791,47.94386673
792,46.8879509
793,47.70504379
794,20.9724884
795,20.35655785
796,15.61051655
797,9.888263702
798,20.64662361
799,47.21097946
800,26.28935051
801,13.10133648
802,16.25714874
803,13.41733074
804,14.16905117
805,10.11437988
806,36.50038147
807,42.93177032
808,47.64859009
809,47.89453506
810,47.55644989
811,47.15901184
812,27.28972054
813,13.47270966
814,18.94760895
815,18.25678253
816,17.74345207
817,42.52229309
818,35.78048706
819,49.72363281
820,47.99082184
821,33.08135223
822,37.4932785
823,26.47834587
824,25.25973701
825,25.60424042
826,49.45225525
827,48.70703888
828,37.39640808
829,34.68358231
830,35.47182846
831,33.57426453
832,42.83999252
833,37.7626915
834,48.4865036
835,48.84362793
836,45.04917908
837,41.11261749
838,46.96817017
839,41.59680557
840,48.5322876
841,48.18937683
842,47.82055664
843,32.73962021
844,29.03999329
845,27.06184959
846,27.61646461
847,40.19448471
848,47.228302
849,48.02267075
850,47.92799759
851,22.88584137
852,27.02070808
853,25.98591614
854,25.36466217
855,25.68289757
856,23.21166801
857,42.1745224
858,45.87321854
859,47.77132034
860,47.0600853
861,46.7107811
862,21.47703743
863,27.59897232
864,24.76836586
865,22.93931389
866,30.66464615
867,43.55688477
868,40.76098251
869,49.71528244
870,47.94073105
871,27.8907814
872,27.51709366
873,23.64605141
874,46.20772934
875,44.75180817
876,48.61811829
877,47.7840004
878,47.33769608
879,19.75165176
880,15.218153
881,12.53800201
882,27.03840637
883,43.93812561
884,40.13343048
885,49.05598068
886,49.64042282
887,48.56203079
888,48.49085999
889,48.32578659
890,31.79304314
891,24.55999756
892,24.07129478
893,22.076437
894,38.45567322
895,48.33315277
896,38.74298859
897,43.65222549
898,43.65385818
899,42.56865311
900,43.84465408
901,48.29001999
902,47.02705383
903,30.44824028
904,20.4600563
905,21.54627228
906,23.42128372
907,19.9296093
908,18.00518417
909,14.84618568
910,38.41625977
911,41.47107697
912,46.88327026
913,46.70131683
914,46.16716766
915,24.47668839
916,23.23087311
917,18.72174263
918,19.87906456
919,16.51228142
920,48.09562302
921,48.48025894
922,47.62823868
923,14.80809784
924,21.25257683
925,20.37133598
926,16.25143433
927,18.99066162
928,15.10659695
929,11.71026707
930,23.74078369
931,37.69040298
932,45.02415085
933,48.23909378
934,17.03886604
935,19.7243824
936,18.34774971
937,16.55356789
938,12.14560795
939,21.83667564
940,43.3741188
941,47.92813873
942,48.83249283
943,47.5725174
944,47.27082443
945,29.13680649
946,13.58939171
947,21.81338501
948,21.82454491
949,16.82786751
950,39.72012711
951,47.84274673
952,48.92967606
953,46.435009
954,41.08032227
955,24.47583961
956,25.66016197
957,17.58817482
958,40.6852417
959,36.44403839
960,45.79796219
961,47.73403931
962,47.79614258
963,46.22661209
964,44.67302322
965,43.35005951
966,43.15947342
967,43.05368805
968,43.26993179
969,43.08921432
970,40.32404327
971,38.88127136
972,46.86393738
973,14.09560013
974,16.45169449
975,22.76536369
976,17.55674171
977,15.39994526
978,17.25564766
979,12.07956028
980,10.2804575
981,21.28861618
982,45.4658432
983,48.11975098
984,48.53092194
985,47.23770142
986,23.68615913
987,17.28993416
988,15.69572067
989,10.33566952
990,37.41707611
991,44.70162582
992,48.98188019
993,47.72610092
994,47.32727814
995,46.9407959
996,28.19458771
997,15.13484955
998,17.07440948
999,22.08753395
1000,17.28926277
1001,15.77587795
1002,16.87250328
1003,11.13225746
1004,20.79720306
1005,45.2027626
1006,48.62475586
1007,47.0586319
1008,45.4576416
1009,29.03263474
1010,17.91440201
1011,18.37769318
1012,12.84933376
1013,11.60878277
1014,43.97770691
1015,48.94279099
1016,47.53000259
1017,29.53727913
1018,17.98509407
1019,23.55485725
1020,16.0355072
1021,16.98213577
1022,10.28343773
1023,37.99617004
1024,44.62281799
1025,37.53131104
1026,49.06346893
1027,28.72665977
1028,20.7977562
1029,19.10386467
1030,19.85626984
1031,18.96844864
1032,18.7591114
1033,41.99284744
1034,40.57505798
1035,45.34236526
1036,47.78596878
1037,47.99904251
1038,43.53318405
1039,41.2980423
1040,41.96024323
1041,39.7022934
1042,37.69380951
1043,38.62198639
1044,45.74713516
1045,39.99295044
1046,38.8585968
1047,48.14040375
1048,47.34006882
1049,47.42628098
1050,26.74353027
1051,21.33272934
1052,17.4026947
1053,8.61096096
1054,45.41496658
1055,48.42564774
1056,48.12150955
1057,46.71582413
1058,44.80813599
1059,13.90254784
1060,21.13170242
1061,18.06826401
1062,9.764249802
1063,39.37833023
1064,45.7163887
1065,41.33931351
1066,48.64995575
1067,47.40975952
1068,48.24890518
1069,46.88668823
1070,46.41687012
1071,44.41584015
1072,13.73064518
1073,16.38234901
1074,14.2642231
1075,21.42103004
1076,38.22200394
1077,49.16867065
1078,44.95136261
1079,13.64340115
1080,16.25880051
1081,16.11592484
1082,15.4406023
1083,11.10295773
1084,44.85728073
1085,39.0953064
1086,44.64846039
1087,47.24599457
1088,17.31790352
1089,10.03748798
1090,35.13579178
1091,37.53825378
1092,48.85615158
1093,48.16645813
1094,46.98340225
1095,40.39290237
1096,24.77726555
1097,20.93375206
1098,15.80770493
1099,16.21135521
1100,16.51864052
1101,32.0477066
1102,41.17766953
1103,38.46652603
1104,29.19716835
1105,30.76255798
1106,47.5190506
1107,47.15015411
1108,43.96733093
1109,42.22914124
1110,41.37685394
1111,38.91934967
1112,37.81166458
1113,44.06715393
1114,44.594841
1115,48.53103256
1116,47.99342346
1117,47.65262985
1118,26.23652267
1119,22.37792397
1120,39.09998703
1121,39.70446777
1122,42.90633011
1123,49.18111801
1124,47.02061462
1125,29.74404526
1126,26.70521736
1127,25.70397377
1128,31.4378891
1129,40.16460419
1130,42.47053909
1131,47.71031189
1132,46.78643036
1133,45.8359642
1134,34.55103683
1135,17.04088211
1136,21.95149612
1137,20.9902935
1138,19.08135414
1139,12.88193035
1140,44.210495
1141,40.10756683
1142,47.35842133
1143,48.84092712
1144,47.40572357
1145,35.21250153
1146,20.33414268
1147,21.78030396
1148,45.16667175
1149,43.01845169
1150,18.53240204
1151,24.71651649
1152,23.52980042
1153,18.98877335
1154,19.45094681
1155,17.43517685
1156,16.02402115
1157,29.1411953
1158,40.04715729
1159,37.99455261
1160,47.70671082
1161,47.11924362
1162,48.07698059
1163,47.88112259
1164,22.24103546
1165,23.23313522
1166,21.33416557
1167,20.5272007
1168,48.0157547
1169,48.34187317
1170,48.17757797
1171,38.34497452
1172,30.68324852
1173,44.60405731
1174,42.75235748
1175,47.60631943
1176,47.35715103
1177,31.41890717
1178,24.60039902
1179,22.80506516
1180,21.47084808
1181,19.77134514
1182,16.150383
1183,42.19112778
1184,42.08485413
1185,46.9008255
1186,46.33201218
1187,45.57745361
1188,27.85185814
1189,15.97163582
1190,16.41398239
1191,16.60081482
1192,38.43262863
1193,43.76063538
1194,47.31232452
1195,46.69861603
1196,45.76295853
1197,44.45649719
1198,26.9599514
1199,39.88601685
1200,48.36073685
1201,47.60372162
1202,42.82748032
1203,13.85459709
1204,20.01425743
1205,17.51050377
1206,18.33227921
1207,11.77951241
1208,22.61721802
1209,35.38263321
1210,46.95396423
1211,44.46249771
1212,25.58715439
1213,25.40785217
1214,22.32553291
1215,18.98438644
1216,46.65793228
1217,47.77391815
1218,47.53551102
1219,29.26476097
1220,23.26064873
1221,20.16485977
1222,20.14070129
1223,20.80080986
1224,19.82397461
1225,12.95298386
1226,11.53316498
1227,36.9053688
1228,36.66204834
1229,41.35054779
1230,47.25237274
1231,47.73575211
1232,41.64395523
1233,39.11804199
1234,37.50312805
1235,47.59933472
1236,14.3066206
1237,20.06814194
1238,17.70751381
1239,12.99393654
1240,22.9728775
1241,45.15488052
1242,40.9539299
1243,42.92608643
1244,48.44675827
1245,47.3597908
1246,18.07252884
1247,25.41527748
1248,24.82996178
1249,12.65144825
1250,44.91986084
1251,48.6079216
1252,47.42979431
1253,47.28099442
1254,23.60488129
1255,16.97307014
1256,18.31976318
1257,41.00956345
1258,48.02588272
1259,47.23608017
1260,46.97827911
1261,45.13653564
1262,27.17818832
1263,23.0824337
1264,17.66909599
1265,18.35287857
1266,17.06453896
1267,17.70757866
1268,21.69081497
1269,48.86107635
1270,48.1151619
1271,48.67748642
1272,45.23053741
1273,14.52171326
1274,17.47466087
1275,18.49785423
1276,18.73046303
1277,11.90173531
1278,22.3041954
1279,38.3570137
1280,44.80532455
1281,37.57229996
1282,48.39494324
1283,47.91403961
1284,47.29799652
1285,26.14536476
1286,27.43334579
1287,22.69150162
1288,21.09391594
1289,18.67430687
1290,36.49546051
1291,47.67474365
1292,47.42487335
1293,44.07712936
1294,42.45474625
1295,41.8196106
1296,40.68272781
1297,37.40919495
1298,44.77703094
1299,46.73374176
1300,46.5437088
1301,44.82366943
1302,22.46642494
1303,13.10780239
1304,23.52242851
1305,48.71767426
1306,48.26208878
1307,48.1930275
1308,47.49261856
1309,37.78074646
1310,30.07120323
1311,33.21941757
1312,25.22006607
1313,26.26198387
1314,18.95922852
1315,33.82270432
1316,40.36640549
1317,40.53071594
1318,43.27010345
1319,47.23452377
1320,47.01076889
1321,44.88145828
1322,16.64865494
1323,18.24226761
1324,20.1877594
1325,24.79390907
1326,48.23253632
1327,21.83374405
1328,19.55721664
1329,18.06427193
1330,19.07557869
1331,12.28165913
1332,23.30155754
1333,39.47624207
1334,38.73244858
1335,48.47166443
1336,46.823452
1337,45.05314255
1338,17.63202095
1339,19.46341705
1340,18.51720428
1341,17.9015522
1342,49.24625397
1343,48.42774963
1344,42.47312164
1345,27.77338409
1346,24.71358109
1347,19.95011139
1348,18.52428246
1349,40.64859009
1350,39.84352493
1351,39.66716385
1352,40.9945488
1353,39.10913467
1354,40.81857681
1355,38.28845596
1356,44.2104454
1357,38.22117996
1358,47.07334137
1359,27.15180016
1360,26.37903023
1361,25.54167557
1362,19.51468468
1363,16.53405571
1364,17.40568733
1365,13.2149334
1366,12.42560673
1367,40.13249207
1368,47.69919205
1369,27.55776405
1370,25.21074295
1371,17.18099403
1372,10.83983612
1373,38.0423584
1374,47.37457275
1375,47.64679718
1376,48.22725296
1377,27.2705822
1378,18.30353165
1379,41.53672028
1380,42.94963074
1381,47.00073624
1382,17.95945168
1383,10.59089279
1384,38.48851395
1385,44.07975006
1386,41.0585556
1387,48.07229614
1388,48.14793777
1389,44.56300735
1390,18.95500183
1391,19.46506882
1392,18.39748383
1393,17.17280388
1394,16.79909515
1395,15.20381737
1396,35.90159225
1397,48.75928116
1398,47.9572258
1399,47.84838486
1400,30.42360497
1401,28.82078552
1402,47.59199905
1403,46.9718132
1404,48.61458969
1405,43.57794189
1406,38.75295258
1407,40.13977432
1408,38.68297577
1409,39.54360199
1410,34.97536087
1411,43.0229454
1412,45.68955612
1413,47.04746628
1414,16.19137955
1415,28.16664696
1416,40.01754379
1417,46.52575302
1418,46.14814758
1419,46.04330826
1420,13.960042
1421,20.34710884
1422,20.06625748
1423,15.70795345
1424,16.08703423
1425,12.36783218
1426,11.92759991
1427,24.86526871
1428,39.58440399
1429,46.78995895
1430,47.02933502
1431,45.69160461
1432,44.70975494
1433,42.05377197
1434,18.397892
1435,16.96037102
1436,18.21195221
1437,19.24536324
1438,14.41149616
1439,24.97284508
1440,39.1894989
1441,42.24710846
1442,46.48669815
1443,45.96985245
1444,42.98780823
1445,23.85900688
1446,16.05966568
1447,41.43974686
1448,46.54693222
1449,45.26165009
1450,34.35683441
1451,22.7144928
1452,20.19897842
1453,20.29947472
1454,12.40013027
1455,38.4152565
1456,41.49147797
1457,49.07312012
1458,47.78754807
1459,45.52983093
1460,22.3043766
1461,17.85372543
1462,18.14497375
1463,40.12337494
1464,47.19652939
1465,48.54938889
1466,47.4001503
1467,46.48784256
1468,41.94034576
1469,39.429142
1470,40.8055687
1471,42.05274582
1472,46.5546608
1473,46.09833908
1474,17.33179283
1475,19.44064903
1476,19.21898079
1477,13.997159
1478,39.70058823
1479,37.53574371
1480,47.73448181
1481,47.28974152
1482,47.00741196
1483,30.01664352
1484,23.70914841
1485,22.22989082
1486,19.47571564
1487,16.55648804
1488,12.73291111
1489,13.89200783
1490,25.99116898
1491,39.03197479
1492,46.45985413
1493,46.15045929
1494,45.67758179
1495,42.90116882
1496,18.78598213
1497,18.67057228
1498,17.85686302
1499,10.68302631
1500,21.95788574
1501,38.64916992
1502,45.137043
1503,48.06890869
1504,47.05861282
1505,44.81863022
1506,14.06575489
1507,17.44091606
1508,20.52891541
1509,18.79507828
1510,17.45251656
1511,12.2312088
1512,11.36881828
1513,37.90582275
1514,43.96260452
1515,36.89615631
1516,44.55458069
1517,19.29317856
1518,9.064304352
1519,36.63791656
1520,35.88228607
1521,47.44378662
1522,46.57373428
1523,23.53102684
1524,22.4635849
1525,17.52463531
1526,18.4458828
1527,16.94847107
1528,39.68606186
1529,33.00194931
1530,45.89603043
1531,46.29419708
1532,38.00311279
1533,37.52566147
1534,43.4966774
1535,42.10488892
1536,35.5322113
1537,48.29664612
1538,47.6290741
1539,47.93783951
1540,47.29206467
1541,45.23787308
1542,30.67870331
1543,27.13245773
1544,28.23471642
1545,28.05497169
1546,27.17161179
1547,39.75981903
1548,47.45872498
1549,47.62612534
1550,46.78173828
1551,44.7722702
1552,24.3575058
1553,21.42557716
1554,18.73027611
1555,16.93495178
1556,11.95013332
1557,24.35237312
1558,38.43295288
1559,47.45628738
1560,47.97883987
1561,47.00071335
1562,46.79549789
1563,12.61546993
1564,19.69551468
1565,11.86664295
1566,11.77651978
1567,23.54624939
1568,44.81166077
1569,47.46724701
1570,21.35361671
1571,20.86167145
1572,15.80511951
1573,15.95881557
1574,11.72413921
1575,22.94156265
1576,43.58182144
1577,41.87711716
1578,47.7659111
1579,47.5826149
1580,46.33226013
1581,43.94578171
1582,22.86170769
1583,17.70734978
1584,13.78054619
1585,10.51739597
1586,36.82951355
1587,43.13302612
1588,34.12382889
1589,36.18207932
1590,46.94570923
1591,47.32817459
1592,46.93592072
1593,39.8677063
1594,25.58772087
1595,19.53538895
1596,14.68842316
1597,33.63430786
1598,41.81501389
1599,34.28721237
1600,44.36326981
1601,45.09835815
1602,44.49350739
1603,44.00326157
1604,37.95059586
1605,36.23051834
1606,38.30913544
1607,37.95750809
1608,33.52322006
1609,47.0889473
1610,47.03736877
1611,46.08035278
1612,45.62873077
1613,17.21691895
1614,17.21914101
1615,18.35266876
1616,17.66000175
1617,37.59863281
1618,42.28209686
1619,47.48293686
1620,47.6983757
1621,46.67079926
1622,46.82173157
1623,46.10886765
1624,44.31581879
1625,25.16511536
1626,16.07459259
1627,24.76267815
1628,23.21192551
1629,16.29463005
1630,11.42102432
1631,47.36181259
1632,47.78967667
1633,46.68412018
1634,47.09386826
1635,46.12413788
1636,44.09699249
1637,14.23328686
1638,21.91012192
1639,21.50396729
1640,16.27261925
1641,10.96539116
1642,24.2943306
1643,37.83846664
1644,42.84756851
1645,47.05084229
1646,47.49014282
1647,46.40672302
1648,21.95215225
1649,15.54431248
1650,17.51756477
1651,17.2298336
1652,10.66957474
1653,23.88913345
1654,38.80913925
1655,36.84369278
1656,47.04282379
1657,44.56687164
1658,14.83363152
1659,21.99012184
1660,19.5212307
1661,15.66789627
1662,18.84298897
1663,18.53359032
1664,17.81067085
1665,35.67612457
1666,46.17518616
1667,39.68133545
